Clase;Lote;Fecha_de_Creacion;UMB;Centro;Desc_Centro;Almacen;Desc_Alm;Material;Desc_Mat;Vol_Util;Vol_Tran;Bloqueado;Jerarquia;Desc_Jer;Grpo_Art;Descrip_Grpo_Art;Clasedevaloracion;M3;STATUS;NRO_ENTREGA;POS_ENTREGA;FCH_CREACION;DEFECTO;ESP_REAL_MM;ANC_REAL_MM
TA_PLYWOOD;1001523883;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001523976;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001523978;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524013;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524047;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524051;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524052;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524088;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524109;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524309;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524311;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524312;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524322;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524363;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524366;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524378;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524431;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001524477;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526094;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526673;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526714;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526716;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526827;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526831;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526838;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527435;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527436;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527437;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527457;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527544;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527590;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527597;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527600;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527602;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527677;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527678;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527679;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001527680;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526666;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526142;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526143;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526146;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526147;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526148;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526150;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526195;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526213;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526270;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526272;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526324;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526327;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526519;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526520;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526523;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526525;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526542;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526661;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001526664;00000000;M3;TA01;PlantaTerciados-Arauco;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;;;;;;;;
TA_PLYWOOD;1001486918;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977652;000001;;;;;
TA_PLYWOOD;1001466041;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802975608;000002;;;;;
TA_PLYWOOD;1001466045;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001466049;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802983925;000001;;;;;
TA_PLYWOOD;1001465878;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001465877;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001465873;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001465872;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001466052;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802983925;000001;;;;;
TA_PLYWOOD;1001466092;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802983925;000001;;;;;
TA_PLYWOOD;1001466094;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802983925;000001;;;;;
TA_PLYWOOD;1001466272;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001466275;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001466291;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802979724;000001;;;;;
TA_PLYWOOD;1001466292;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001466293;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001465723;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802983928;000001;;;;;
TA_PLYWOOD;1001465400;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802979726;000002;;;;;
TA_PLYWOOD;1001465401;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802979726;000002;;;;;
TA_PLYWOOD;1001465407;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802983928;000001;;;;;
TA_PLYWOOD;1001465408;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001465409;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001465411;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802983928;000001;;;;;
TA_PLYWOOD;1001465455;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802979724;000001;;;;;
TA_PLYWOOD;1001465522;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802979724;000001;;;;;
TA_PLYWOOD;1001465605;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802896639;000001;;;;;
TA_PLYWOOD;1001465608;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802983928;000001;;;;;
TA_PLYWOOD;1001465638;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802896639;000001;;;;;
TA_PLYWOOD;1001465640;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802896639;000001;;;;;
TA_PLYWOOD;1001465642;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802983928;000001;;;;;
TA_PLYWOOD;1001465686;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802902348;000001;;;;;
TA_PLYWOOD;1001465687;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802902348;000001;;;;;
TA_PLYWOOD;1001466294;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977656;000001;;;;;
TA_PLYWOOD;1001467062;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802988002;000001;;;;;
TA_PLYWOOD;1001467113;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977652;000001;;;;;
TA_PLYWOOD;1001467134;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802988003;000001;;;;;
TA_PLYWOOD;1001467135;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977652;000001;;;;;
TA_PLYWOOD;1001467179;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977652;000001;;;;;
TA_PLYWOOD;1001467188;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802977652;000001;;;;;
TA_PLYWOOD;1001467198;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802988003;000001;;;;;
TA_PLYWOOD;1001467199;18991230;M3;TD08;Coronel;0100;Prod.Terminado;000000000000501679;PlyACEXT2440x1220x18S2S;2.893;0.000;0.000;PLYLI0003000000005;ALTOESPESOR;TA0010107;TA0010107;TA01;2.893;A;0802988003;000001;;;;;
